CAMPUS,CAMPNAME,DISTRICT,DISTNAME,CNTYNAME,COUNTY,REGION,CFLCHART,CFLALTED,PAIRNAME,PAIRCAMP,GRDTYPE,GRDSPAN
"'043903041","JERRY & LINDA MOORE MIDDLE","'043903","CELINA ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043903101","MARCY B LYKINS EL","'043903","CELINA ISD","COLLIN","'043","'10","N","N"," "," ","E","'01 - 05"
"'043903103","CELINA PRI","'043903","CELINA ISD","COLLIN","'043","'10","N","N","O'DELL EL","'043903104","E","'EE - KG"
"'043903104","O'DELL EL","'043903","CELINA ISD","COLLIN","'043","'10","N","N"," "," ","E","'01 - 05"
"'043904001","FARMERSVILLE H S","'043904","FARMERSVILLE ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043904041","FARMERSVILLE J H","'043904","FARMERSVILLE ISD","COLLIN","'043","'10","N","N"," "," ","M","'07 - 08"
"'043904101","TATUM EL","'043904","FARMERSVILLE ISD","COLLIN","'043","'10","N","N","FARMERSVILLE INT","'043904102","E","'EE - 02"
"'043904102","FARMERSVILLE INT","'043904","FARMERSVILLE ISD","COLLIN","'043","'10","N","N"," "," ","E","'03 - 06"
"'043905001","FRISCO H S","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043905002","CENTENNIAL H S","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043905003","COLLIN CO J J A E P","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","S","'10 - 12"
"'043905005","WAKELAND H S","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043905006","LIBERTY H S","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043905007","HERITAGE H S","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043905008","LONE STAR H S","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043905009","INDEPENDENCE H S","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043905010","REEDY H S","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043905011","LEBANON TRAIL H S","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043905012","MEMORIAL H S","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043905013","EMERSON H S","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 11"
"'043905014","PANTHER CREEK H S","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 11"
"'043905041","STALEY MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905043","CLARK MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905044","PIONEER HERITAGE MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905045","WESTER MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905046","GRIFFIN MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905047","ROACH MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905048","FOWLER MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905049","STAFFORD MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905050","SCOGGINS MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905051","HUNT MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905052","MAUS MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905053","COBB MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905054","VANDEVENTER MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905055","TRENT MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905056","PEARSON MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905057","NELSON MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905058","LAWLER MIDDLE","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043905102","ROGERS EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905103","CURTSINGER EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905104","SMITH EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905105","ANDERSON EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905106","CHRISTIE EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043905107","FISHER EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905108","BRIGHT ACAD","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905109","BORCHARDT EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905110","SHAWNEE TRAIL EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'EE - 05"
"'043905111","SPEARS EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905112","SPARKS EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905113","GUNSTREAM EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'EE - 05"
"'043905114","RIDDLE EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905115","BOALS EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905116","ISBELL EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905117","PINK EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'EE - 05"
"'043905118","BLEDSOE EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905119","ASHLEY EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905120","OGLE EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905121","CORBELL EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905122","SEM EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905123","TAYLOR EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905124","MOONEYHAM EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905125","ROBERTSON EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905126","ELLIOTT EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905127","CARROLL EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043905128","TADLOCK EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905129","ALLEN EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905130","SONNTAG EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'EE - 05"
"'043905131","PUREFOY EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'EE - 05"
"'043905132","COMSTOCK EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905133","PHILLIPS EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'EE - 05"
"'043905134","NICHOLS EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905135","EARLY CHILDHOOD SCHOOL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N","FRISCO ISD","'043905000","E","'EE - PK"
"'043905136","NEWMAN EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'EE - 05"
"'043905137","SCOTT EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905138","MCSPEDDEN EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'EE - 05"
"'043905139","HOSP EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'EE - 05"
"'043905140","NORRIS EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905141","MILLER EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905142","VAUGHN EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905143","TALLEY EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905144","LISCANO EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043905145","MINETT EL","'043905","FRISCO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907002","MCKINNEY H S","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043907004","MCKINNEY NORTH H S","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043907005","SERENITY HIGH","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","Y"," "," ","S","'10 - 12"
"'043907006","COUNTY RESIDENTIAL CENTER","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","Y"," "," ","B","'05 - 12"
"'043907007","MCKINNEY BOYD H S","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043907041","FAUBION MIDDLE","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043907043","DOWELL MIDDLE","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043907044","SCOTT MORGAN JOHNSON MIDDLE","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043907045","LEONARD EVANS JR MIDDLE","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043907046","DR JACK COCKRILL MIDDLE","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043907102","FINCH EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907104","WEBB EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907105","BURKS EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907107","CALDWELL EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907108","VALLEY CREEK EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'EE - 05"
"'043907109","GLEN OAKS EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907111","SLAUGHTER EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907112","REUBEN JOHNSON EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907113","C T EDDINS EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907115","ROY LEE WALKER EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907116","EARL & LOTTIE WOLFORD EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907117","ARTHUR H MCNEIL EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907118","ALBERT & IOLA LEE DAVIS MALVERN EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907119","JOSE DE JESUS AND MARIA LUISA VEGA EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907120","DEAN AND MILDRED BENNETT EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907121","GARY AND BOBBYE JACK MINSHEW EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907122","J B WILMETH EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907123","JESSE MCGOWEN EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907124","NAOMI PRESS EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907125","HERMAN LAWSON EARLY CHILDHOOD SCHOOL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N","C T EDDINS EL","'043907113","E","'EE - PK"
"'043907126","LIZZIE NELL CUNDIFF MCCLURE EL","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043907197","J J A E P","'043907","MCKINNEY ISD","COLLIN","'043","'10","N","N"," "," ","S","'08 - 12"
"'043908001","MELISSA H S","'043908","MELISSA ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043908101","MELISSA MIDDLE","'043908","MELISSA ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043908102","HARRY MCKILLOP EL","'043908","MELISSA ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043908105","NORTH CREEK EL","'043908","MELISSA ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043908106","MELISSA RIDGE EDUCATION CENTER","'043908","MELISSA ISD","COLLIN","'043","'10","N","N","MELISSA ISD","'043908000","E","'EE - PK"
"'043908107","WILLOW WOOD EL","'043908","MELISSA ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910001","PLANO SR H S","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","S","'11 - 12"
"'043910003","WILLIAMS H S","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 10"
"'043910004","VINES H S","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 10"
"'043910005","CLARK H S","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 10"
"'043910006","PLANO EAST SR H S","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043910007","SHEPTON H S","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 10"
"'043910008","PLANO ISD ACADEMY H S","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043910009","JASPER H S","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 10"
"'043910010","PLANO WEST SENIOR H S","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","S","'11 - 12"
"'043910011","C A MCMILLEN H S","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 10"
"'043910025","PLANO JJAEP","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","S","'07 - 12"
"'043910042","BOWMAN MIDDLE","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043910043","WILSON MIDDLE","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043910044","HAGGARD MIDDLE","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043910045","ARMSTRONG MIDDLE","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043910046","CARPENTER MIDDLE","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043910047","SCHIMELPFENIG MIDDLE","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043910048","HENDRICK MIDDLE","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043910049","RENNER MIDDLE","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043910050","ROBINSON MIDDLE","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043910052","FRANKFORD MIDDLE","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043910053","C M RICE MIDDLE","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043910054","MURPHY MIDDLE","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043910056","OTTO MIDDLE","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043910101","JACKSON EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910102","MEADOWS EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910103","MENDENHALL EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910104","SIGLER EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910105","MEMORIAL EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910106","ALDRIDGE EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910108","SHEPARD EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910109","FORMAN EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910111","DAVIS EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910112","CHRISTIE EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910113","WEATHERFORD EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910114","HUGHSTON EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910115","SAIGLING EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910116","WELLS EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910117","THOMAS EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910118","HARRINGTON EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910119","DOOLEY EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910120","HUFFMAN EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910121","CARLISLE EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910122","MATHEWS EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910123","BRINKER EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910124","DAFFRON EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910125","HEDGCOXE EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910126","MITCHELL EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910127","RASOR EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910128","BETHANY EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910129","GULLEDGE EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910130","ROSE HAGGAR EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910131","MILLER EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910132","BARKSDALE EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910133","SKAGGS EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910134","HAUN EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910135","MCCALL EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910136","BEVERLY EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910138","HIGHTOWER EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910139","STINSON EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910140","ANDREWS EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910141","CENTENNIAL EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910142","BOGGESS EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910143","HICKEY EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910144","WYATT EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910145","MARTHA HUNT EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910148","SCHELL EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910149","BARRON EL","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'PK - 05"
"'043910160","BEATY EARLY CHILDHOOD SCHOOL","'043910","PLANO ISD","COLLIN","'043","'10","N","N","PLANO ISD","'043910000","E","'EE - PK"
"'043910161","PEARSON EARLY CHILDHOOD","'043910","PLANO ISD","COLLIN","'043","'10","N","N","PLANO ISD","'043910000","E","'EE - PK"
"'043910165","ISAACS EARLY CHILDHOOD SCHOOL","'043910","PLANO ISD","COLLIN","'043","'10","N","N","PLANO ISD","'043910000","E","'EE - PK"
"'043910196","ALLAN K & CAROLYN H BIRD EDUCATION CENTER","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
"'043910200","HOSPITAL/HOMEBOUND","'043910","PLANO ISD","COLLIN","'043","'10","N","N"," "," ","B","'05 - 12"
"'043910213","HEAD START","'043910","PLANO ISD","COLLIN","'043","'10","N","N","PLANO ISD","'043910000","E","'PK - PK"
"'043911001","PRINCETON H S","'043911","PRINCETON ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043911002","COLLIN CO J J A E P","'043911","PRINCETON ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 12"
"'043911004","LOVELADY H S","'043911","PRINCETON ISD","COLLIN","'043","'10","N","N"," "," ","S","'09 - 09"
"'043911041","CLARK MIDDLE","'043911","PRINCETON ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043911042","SOUTHARD MIDDLE","'043911","PRINCETON ISD","COLLIN","'043","'10","N","N"," "," ","M","'06 - 08"
"'043911101","LACY EL","'043911","PRINCETON ISD","COLLIN","'043","'10","N","N"," "," ","E","'KG - 05"
